# 2014-04-18_14-53-59.csv
79;131;332;
3;3;2;
78;129;342;
983;24;7;
981;22;5;
982;28;6;
986;986;936;
981;34;5;
986;986;923;
3;3;2;
986;985;920;
986;986;932;
987;976;111;
3;2;2;
987;986;963;
